,Price,Airline,flyTo,cityTo,fare_family,fare_classes,cityFrom,local_departure,local_arrival,distance,bags_price,flight_no
1082,107,['UA'],LGA,New York,,N,Chicago,2019-03-11T19:00:00.000Z,2019-03-11T22:14:00.000Z,1178.35,22,1823
1083,107,['UA'],LGA,New York,,N,Chicago,2019-03-11T09:00:00.000Z,2019-03-11T12:09:00.000Z,1178.35,22,910
1084,107,['UA'],LGA,New York,,N,Chicago,2019-03-11T11:00:00.000Z,2019-03-11T14:10:00.000Z,1178.35,22,791
1085,107,['UA'],LGA,New York,,N,Chicago,2019-03-11T10:00:00.000Z,2019-03-11T13:10:00.000Z,1178.35,22,1499
1086,107,['UA'],LGA,New York,,N,Chicago,2019-03-11T16:00:00.000Z,2019-03-11T19:11:00.000Z,1178.35,22,639
1087,107,['UA'],LGA,New York,,N,Chicago,2019-03-11T15:00:00.000Z,2019-03-11T18:13:00.000Z,1178.35,22,1642
1088,209,['UA'],LGA,New York,,W,Chicago,2019-03-11T06:00:00.000Z,2019-03-11T09:08:00.000Z,1178.35,22,1172
1089,285,['UA'],LGA,New York,,Q,Chicago,2019-03-11T07:00:00.000Z,2019-03-11T10:12:00.000Z,1178.35,22,5902
1090,49,['NK'],LGA,New York,,G,Chicago,2019-03-12T05:50:00.000Z,2019-03-12T09:00:00.000Z,1178.35,37,224
1091,49,['NK'],LGA,New York,,G,Chicago,2019-03-12T17:43:00.000Z,2019-03-12T20:59:00.000Z,1178.35,37,630
1092,67,['UA'],LGA,New York,,N,Chicago,2019-03-12T11:00:00.000Z,2019-03-12T14:10:00.000Z,1178.35,22,791
1093,67,['UA'],LGA,New York,,N,Chicago,2019-03-12T10:00:00.000Z,2019-03-12T13:10:00.000Z,1178.35,22,1499
1094,67,['UA'],LGA,New York,,N,Chicago,2019-03-12T15:00:00.000Z,2019-03-12T18:13:00.000Z,1178.35,22,1642
1095,67,['UA'],LGA,New York,,N,Chicago,2019-03-12T16:00:00.000Z,2019-03-12T19:11:00.000Z,1178.35,22,639
1096,67,['UA'],LGA,New York,,N,Chicago,2019-03-12T13:00:00.000Z,2019-03-12T16:11:00.000Z,1178.35,22,682
1097,67,['UA'],LGA,New York,,N,Chicago,2019-03-12T17:00:00.000Z,2019-03-12T20:11:00.000Z,1178.35,22,263
1098,67,['UA'],LGA,New York,,N,Chicago,2019-03-12T14:00:00.000Z,2019-03-12T17:13:00.000Z,1178.35,22,509
1099,69,['DL'],LGA,New York,,,Chicago,2019-03-12T15:30:00.000Z,2019-03-12T18:32:00.000Z,1178.35,25,1435
1100,69,['DL'],LGA,New York,,,Chicago,2019-03-12T09:30:00.000Z,2019-03-12T12:32:00.000Z,1178.35,25,1477
1101,69,['DL'],LGA,New York,,,Chicago,2019-03-12T07:30:00.000Z,2019-03-12T10:32:00.000Z,1178.35,25,618
1102,69,['DL'],LGA,New York,,,Chicago,2019-03-12T13:30:00.000Z,2019-03-12T16:32:00.000Z,1178.35,25,1439
1103,69,['DL'],LGA,New York,,,Chicago,2019-03-12T11:30:00.000Z,2019-03-12T14:33:00.000Z,1178.35,25,3804
1104,69,['DL'],LGA,New York,,,Chicago,2019-03-12T08:30:00.000Z,2019-03-12T11:38:00.000Z,1178.35,25,3760
1105,69,['DL'],LGA,New York,,,Chicago,2019-03-12T10:30:00.000Z,2019-03-12T13:40:00.000Z,1178.35,25,4282
1106,69,['DL'],LGA,New York,,,Chicago,2019-03-12T12:30:00.000Z,2019-03-12T15:40:00.000Z,1178.35,25,3806
1107,69,['DL'],LGA,New York,,,Chicago,2019-03-12T06:30:00.000Z,2019-03-12T09:40:00.000Z,1178.35,25,3767
1108,69,['DL'],LGA,New York,,,Chicago,2019-03-12T14:30:00.000Z,2019-03-12T17:40:00.000Z,1178.35,25,3789
1109,69,['DL'],LGA,New York,,,Chicago,2019-03-12T19:30:00.000Z,2019-03-12T22:45:00.000Z,1178.35,25,1531
1110,70,['UA'],LGA,New York,,,Chicago,2019-03-12T12:00:00.000Z,2019-03-12T15:11:00.000Z,1178.35,22,1741
1111,91,['UA'],LGA,New York,,N,Chicago,2019-03-12T09:00:00.000Z,2019-03-12T12:09:00.000Z,1178.35,22,910
1112,107,['UA'],LGA,New York,,N,Chicago,2019-03-12T21:05:00.000Z,2019-03-13T00:15:00.000Z,1178.35,22,2422
1113,107,['UA'],LGA,New York,,N,Chicago,2019-03-12T08:00:00.000Z,2019-03-12T11:13:00.000Z,1178.35,22,1166
1114,107,['UA'],LGA,New York,,N,Chicago,2019-03-12T18:00:00.000Z,2019-03-12T21:13:00.000Z,1178.35,22,692
1115,107,['UA'],LGA,New York,,N,Chicago,2019-03-12T19:00:00.000Z,2019-03-12T22:14:00.000Z,1178.35,22,1823
1116,121,['DL'],LGA,New York,,,Chicago,2019-03-12T16:30:00.000Z,2019-03-12T19:39:00.000Z,1178.35,25,4268
1117,154,['DL'],LGA,New York,,,Chicago,2019-03-12T20:30:00.000Z,2019-03-12T23:35:00.000Z,1178.35,25,3792
1118,154,['DL'],LGA,New York,,,Chicago,2019-03-12T17:30:00.000Z,2019-03-12T20:41:00.000Z,1178.35,25,3783
1119,166,['UA'],LGA,New York,,N,Chicago,2019-03-12T06:00:00.000Z,2019-03-12T09:08:00.000Z,1178.35,22,1172
1120,194,['DL'],LGA,New York,,E,Chicago,2019-03-12T18:30:00.000Z,2019-03-12T21:41:00.000Z,1178.35,50,3799
1121,212,['UA'],LGA,New York,,,Chicago,2019-03-12T07:00:00.000Z,2019-03-12T10:12:00.000Z,1178.35,22,5902
1122,49,['NK'],LGA,New York,,G,Chicago,2019-03-13T05:50:00.000Z,2019-03-13T09:00:00.000Z,1178.35,37,224
1123,49,['NK'],LGA,New York,,G,Chicago,2019-03-13T17:43:00.000Z,2019-03-13T20:59:00.000Z,1178.35,37,630
1124,67,['UA'],LGA,New York,,N,Chicago,2019-03-13T14:00:00.000Z,2019-03-13T17:13:00.000Z,1178.35,22,509
1125,67,['UA'],LGA,New York,,N,Chicago,2019-03-13T10:00:00.000Z,2019-03-13T13:10:00.000Z,1178.35,22,1499
1126,69,['DL'],LGA,New York,,,Chicago,2019-03-13T15:30:00.000Z,2019-03-13T18:32:00.000Z,1178.35,25,1435
1127,69,['DL'],LGA,New York,,,Chicago,2019-03-13T09:30:00.000Z,2019-03-13T12:32:00.000Z,1178.35,25,1477
1128,69,['DL'],LGA,New York,,,Chicago,2019-03-13T13:30:00.000Z,2019-03-13T16:32:00.000Z,1178.35,25,1439
1129,69,['DL'],LGA,New York,,,Chicago,2019-03-13T07:30:00.000Z,2019-03-13T10:32:00.000Z,1178.35,25,618
1130,69,['DL'],LGA,New York,,,Chicago,2019-03-13T11:30:00.000Z,2019-03-13T14:33:00.000Z,1178.35,25,3804
1131,69,['DL'],LGA,New York,,,Chicago,2019-03-13T08:30:00.000Z,2019-03-13T11:38:00.000Z,1178.35,25,3760
1132,69,['DL'],LGA,New York,,,Chicago,2019-03-13T12:30:00.000Z,2019-03-13T15:40:00.000Z,1178.35,25,3806
1133,69,['DL'],LGA,New York,,,Chicago,2019-03-13T06:30:00.000Z,2019-03-13T09:40:00.000Z,1178.35,25,3767
1134,69,['DL'],LGA,New York,,,Chicago,2019-03-13T14:30:00.000Z,2019-03-13T17:40:00.000Z,1178.35,25,3789
1135,69,['DL'],LGA,New York,,,Chicago,2019-03-13T10:30:00.000Z,2019-03-13T13:40:00.000Z,1178.35,25,4282
1136,69,['DL'],LGA,New York,,,Chicago,2019-03-13T19:30:00.000Z,2019-03-13T22:45:00.000Z,1178.35,25,1531
1137,70,['UA'],LGA,New York,,,Chicago,2019-03-13T11:00:00.000Z,2019-03-13T14:10:00.000Z,1178.35,22,791
1138,70,['UA'],LGA,New York,,,Chicago,2019-03-13T16:00:00.000Z,2019-03-13T19:11:00.000Z,1178.35,22,639
1139,70,['UA'],LGA,New York,,,Chicago,2019-03-13T13:00:00.000Z,2019-03-13T16:11:00.000Z,1178.35,22,682
1140,70,['UA'],LGA,New York,,,Chicago,2019-03-13T15:00:00.000Z,2019-03-13T18:13:00.000Z,1178.35,22,1642
1141,102,['UA'],LGA,New York,,,Chicago,2019-03-13T12:00:00.000Z,2019-03-13T15:11:00.000Z,1178.35,22,1741
1142,107,['UA'],LGA,New York,,N,Chicago,2019-03-13T09:00:00.000Z,2019-03-13T12:09:00.000Z,1178.35,22,910
1143,107,['UA'],LGA,New York,,N,Chicago,2019-03-13T19:00:00.000Z,2019-03-13T22:14:00.000Z,1178.35,22,1823
1144,110,['UA'],LGA,New York,,,Chicago,2019-03-13T06:00:00.000Z,2019-03-13T09:08:00.000Z,1178.35,22,1172
1145,110,['UA'],LGA,New York,,,Chicago,2019-03-13T17:00:00.000Z,2019-03-13T20:11:00.000Z,1178.35,22,263
1146,110,['UA'],LGA,New York,,,Chicago,2019-03-13T08:00:00.000Z,2019-03-13T11:13:00.000Z,1178.35,22,1166
1147,110,['UA'],LGA,New York,,,Chicago,2019-03-13T18:00:00.000Z,2019-03-13T21:13:00.000Z,1178.35,22,692
1148,121,['DL'],LGA,New York,,,Chicago,2019-03-13T20:30:00.000Z,2019-03-13T23:35:00.000Z,1178.35,25,3792
1149,154,['DL'],LGA,New York,,,Chicago,2019-03-13T16:30:00.000Z,2019-03-13T19:39:00.000Z,1178.35,25,4268
1150,166,['UA'],LGA,New York,,N,Chicago,2019-03-13T21:05:00.000Z,2019-03-14T00:15:00.000Z,1178.35,22,2422
1151,169,['UA'],LGA,New York,,,Chicago,2019-03-13T07:00:00.000Z,2019-03-13T10:12:00.000Z,1178.35,22,5902
1152,211,['DL'],LGA,New York,,,Chicago,2019-03-13T17:30:00.000Z,2019-03-13T20:41:00.000Z,1178.35,25,3783
1153,245,['DL'],LGA,New York,,,Chicago,2019-03-13T18:30:00.000Z,2019-03-13T21:41:00.000Z,1178.35,25,3799
1154,54,['NK'],LGA,New York,,U,Chicago,2019-03-14T05:50:00.000Z,2019-03-14T09:01:00.000Z,1178.35,37,224
1155,54,['NK'],LGA,New York,,U,Chicago,2019-03-14T17:43:00.000Z,2019-03-14T20:59:00.000Z,1178.35,37,630
1156,76,['DL'],LGA,New York,,,Chicago,2019-03-14T07:30:00.000Z,2019-03-14T10:32:00.000Z,1178.35,25,618
1157,76,['DL'],LGA,New York,,,Chicago,2019-03-14T06:30:00.000Z,2019-03-14T09:40:00.000Z,1178.35,25,3767
1158,91,['DL'],LGA,New York,,,Chicago,2019-03-14T13:30:00.000Z,2019-03-14T16:32:00.000Z,1178.35,25,1439
1159,91,['DL'],LGA,New York,,,Chicago,2019-03-14T09:30:00.000Z,2019-03-14T12:32:00.000Z,1178.35,25,1477
1160,91,['DL'],LGA,New York,,,Chicago,2019-03-14T11:30:00.000Z,2019-03-14T14:33:00.000Z,1178.35,25,3804
1161,91,['DL'],LGA,New York,,,Chicago,2019-03-14T08:30:00.000Z,2019-03-14T11:38:00.000Z,1178.35,25,3760
1162,91,['DL'],LGA,New York,,,Chicago,2019-03-14T12:30:00.000Z,2019-03-14T15:40:00.000Z,1178.35,25,3806
1163,91,['DL'],LGA,New York,,,Chicago,2019-03-14T10:30:00.000Z,2019-03-14T13:40:00.000Z,1178.35,25,4282
1164,102,['UA'],LGA,New York,,,Chicago,2019-03-14T11:00:00.000Z,2019-03-14T14:10:00.000Z,1178.35,22,791
1165,102,['UA'],LGA,New York,,,Chicago,2019-03-14T13:00:00.000Z,2019-03-14T16:11:00.000Z,1178.35,22,682
1166,107,['UA'],LGA,New York,,N,Chicago,2019-03-14T12:00:00.000Z,2019-03-14T15:11:00.000Z,1178.35,22,1741
1167,107,['UA'],LGA,New York,,N,Chicago,2019-03-14T07:00:00.000Z,2019-03-14T10:12:00.000Z,1178.35,22,5902
1168,107,['UA'],LGA,New York,,N,Chicago,2019-03-14T08:00:00.000Z,2019-03-14T11:13:00.000Z,1178.35,22,1166
1169,107,['UA'],LGA,New York,,N,Chicago,2019-03-14T14:00:00.000Z,2019-03-14T17:13:00.000Z,1178.35,22,509
1170,110,['UA'],LGA,New York,,,Chicago,2019-03-14T06:00:00.000Z,2019-03-14T09:08:00.000Z,1178.35,22,1172
1171,110,['UA'],LGA,New York,,,Chicago,2019-03-14T10:00:00.000Z,2019-03-14T13:10:00.000Z,1178.35,22,1499
1172,110,['UA'],LGA,New York,,,Chicago,2019-03-14T17:00:00.000Z,2019-03-14T20:11:00.000Z,1178.35,22,263
1173,121,['DL'],LGA,New York,,,Chicago,2019-03-14T15:30:00.000Z,2019-03-14T18:32:00.000Z,1178.35,25,1435
1174,154,['DL'],LGA,New York,,,Chicago,2019-03-14T14:30:00.000Z,2019-03-14T17:40:00.000Z,1178.35,25,3789
1175,154,['DL'],LGA,New York,,,Chicago,2019-03-14T19:30:00.000Z,2019-03-14T22:45:00.000Z,1178.35,25,1531
1176,166,['UA'],LGA,New York,,N,Chicago,2019-03-14T21:05:00.000Z,2019-03-15T00:15:00.000Z,1178.35,22,2422
1177,166,['UA'],LGA,New York,,N,Chicago,2019-03-14T19:00:00.000Z,2019-03-14T22:14:00.000Z,1178.35,22,1823
1178,169,['UA'],LGA,New York,,,Chicago,2019-03-14T09:00:00.000Z,2019-03-14T12:09:00.000Z,1178.35,22,910
1179,169,['UA'],LGA,New York,,,Chicago,2019-03-14T18:00:00.000Z,2019-03-14T21:13:00.000Z,1178.35,22,692
1180,169,['UA'],LGA,New York,,,Chicago,2019-03-14T15:00:00.000Z,2019-03-14T18:13:00.000Z,1178.35,22,1642
1181,211,['DL'],LGA,New York,,,Chicago,2019-03-14T20:30:00.000Z,2019-03-14T23:35:00.000Z,1178.35,25,3792
1182,298,['DL'],LGA,New York,,,Chicago,2019-03-14T16:30:00.000Z,2019-03-14T19:39:00.000Z,1178.35,25,4268
1183,298,['DL'],LGA,New York,,,Chicago,2019-03-14T17:30:00.000Z,2019-03-14T20:41:00.000Z,1178.35,25,3783
1184,298,['DL'],LGA,New York,,,Chicago,2019-03-14T18:30:00.000Z,2019-03-14T21:41:00.000Z,1178.35,25,3799
1185,369,['UA'],LGA,New York,,,Chicago,2019-03-14T16:00:00.000Z,2019-03-14T19:11:00.000Z,1178.35,22,639
1186,91,['DL'],LGA,New York,,,Chicago,2019-03-15T07:30:00.000Z,2019-03-15T10:32:00.000Z,1178.35,25,618
1187,91,['DL'],LGA,New York,,,Chicago,2019-03-15T13:30:00.000Z,2019-03-15T16:32:00.000Z,1178.35,25,1439
1188,91,['DL'],LGA,New York,,,Chicago,2019-03-15T11:30:00.000Z,2019-03-15T14:33:00.000Z,1178.35,25,3804
1189,91,['DL'],LGA,New York,,,Chicago,2019-03-15T06:30:00.000Z,2019-03-15T09:40:00.000Z,1178.35,25,3767
1190,91,['DL'],LGA,New York,,,Chicago,2019-03-15T12:30:00.000Z,2019-03-15T15:40:00.000Z,1178.35,25,3806
1191,91,['DL'],LGA,New York,,,Chicago,2019-03-15T19:30:00.000Z,2019-03-15T22:45:00.000Z,1178.35,25,1531
1192,103,['DL'],LGA,New York,,E,Chicago,2019-03-15T08:30:00.000Z,2019-03-15T11:38:00.000Z,1178.35,25,3760
1193,103,['DL'],LGA,New York,,E,Chicago,2019-03-15T10:30:00.000Z,2019-03-15T13:40:00.000Z,1178.35,25,4282
1194,103,['NK'],LGA,New York,,R,Chicago,2019-03-15T05:50:00.000Z,2019-03-15T09:01:00.000Z,1178.35,37,224
1195,103,['NK'],LGA,New York,,R,Chicago,2019-03-15T17:43:00.000Z,2019-03-15T20:59:00.000Z,1178.35,37,630
1196,106,['DL'],LGA,New York,,,Chicago,2019-03-15T09:30:00.000Z,2019-03-15T12:32:00.000Z,1178.35,25,1477
1197,106,['DL'],LGA,New York,,,Chicago,2019-03-15T15:30:00.000Z,2019-03-15T18:32:00.000Z,1178.35,25,1435
1198,106,['DL'],LGA,New York,,,Chicago,2019-03-15T20:30:00.000Z,2019-03-15T23:35:00.000Z,1178.35,25,3792
1199,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T06:00:00.000Z,2019-03-15T09:08:00.000Z,1178.35,22,1172
1200,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T10:00:00.000Z,2019-03-15T13:10:00.000Z,1178.35,22,1499
1201,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T11:00:00.000Z,2019-03-15T14:10:00.000Z,1178.35,22,791
1202,106,['DL'],LGA,New York,,,Chicago,2019-03-15T17:30:00.000Z,2019-03-15T20:41:00.000Z,1178.35,25,3783
1203,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T16:00:00.000Z,2019-03-15T19:11:00.000Z,1178.35,22,639
1204,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T17:00:00.000Z,2019-03-15T20:11:00.000Z,1178.35,22,263
1205,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T13:00:00.000Z,2019-03-15T16:11:00.000Z,1178.35,22,682
1206,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T12:00:00.000Z,2019-03-15T15:11:00.000Z,1178.35,22,1741
1207,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T07:00:00.000Z,2019-03-15T10:12:00.000Z,1178.35,22,5902
1208,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T14:00:00.000Z,2019-03-15T17:13:00.000Z,1178.35,22,509
1209,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T15:00:00.000Z,2019-03-15T18:13:00.000Z,1178.35,22,1642
1210,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T08:00:00.000Z,2019-03-15T11:13:00.000Z,1178.35,22,1166
1211,107,['UA'],LGA,New York,,N,Chicago,2019-03-15T18:00:00.000Z,2019-03-15T21:13:00.000Z,1178.35,22,692
1212,151,['DL'],LGA,New York,,E,Chicago,2019-03-15T14:30:00.000Z,2019-03-15T17:40:00.000Z,1178.35,25,3789
1213,154,['DL'],LGA,New York,,,Chicago,2019-03-15T18:30:00.000Z,2019-03-15T21:41:00.000Z,1178.35,25,3799
1214,166,['UA'],LGA,New York,,N,Chicago,2019-03-15T21:05:00.000Z,2019-03-16T00:15:00.000Z,1178.35,22,2422
1215,166,['UA'],LGA,New York,,N,Chicago,2019-03-15T19:00:00.000Z,2019-03-15T22:14:00.000Z,1178.35,22,1823
1216,169,['UA'],LGA,New York,,,Chicago,2019-03-15T09:00:00.000Z,2019-03-15T12:09:00.000Z,1178.35,22,910
1217,246,['DL'],LGA,New York,,,Chicago,2019-03-15T16:30:00.000Z,2019-03-15T19:39:00.000Z,1178.35,25,4268
1218,74,['NK'],LGA,New York,,U,Chicago,2019-03-16T05:50:00.000Z,2019-03-16T09:01:00.000Z,1178.35,37,224
1219,74,['NK'],LGA,New York,,U,Chicago,2019-03-16T17:43:00.000Z,2019-03-16T20:59:00.000Z,1178.35,37,630
1220,106,['DL'],LGA,New York,,,Chicago,2019-03-16T15:00:00.000Z,2019-03-16T18:07:00.000Z,1178.35,25,965
1221,106,['DL'],LGA,New York,,,Chicago,2019-03-16T07:30:00.000Z,2019-03-16T10:44:00.000Z,1178.35,25,618
1222,154,['DL'],LGA,New York,,,Chicago,2019-03-16T16:30:00.000Z,2019-03-16T19:37:00.000Z,1178.35,25,4268
1223,154,['DL'],LGA,New York,,,Chicago,2019-03-16T10:30:00.000Z,2019-03-16T13:39:00.000Z,1178.35,25,4282
1224,154,['DL'],LGA,New York,,,Chicago,2019-03-16T13:30:00.000Z,2019-03-16T16:51:00.000Z,1178.35,25,3806
1225,166,['UA'],LGA,New York,,N,Chicago,2019-03-16T21:05:00.000Z,2019-03-17T00:15:00.000Z,1178.35,22,2422
1226,166,['UA'],LGA,New York,,N,Chicago,2019-03-16T16:00:00.000Z,2019-03-16T19:10:00.000Z,1178.35,22,639
1227,166,['UA'],LGA,New York,,N,Chicago,2019-03-16T12:00:00.000Z,2019-03-16T15:10:00.000Z,1178.35,22,1741
1228,166,['UA'],LGA,New York,,N,Chicago,2019-03-16T10:00:00.000Z,2019-03-16T13:10:00.000Z,1178.35,22,1499
1229,166,['UA'],LGA,New York,,N,Chicago,2019-03-16T18:00:00.000Z,2019-03-16T21:13:00.000Z,1178.35,22,692
1230,166,['UA'],LGA,New York,,N,Chicago,2019-03-16T12:30:00.000Z,2019-03-16T15:44:00.000Z,1178.35,22,5624
1231,209,['UA'],LGA,New York,,W,Chicago,2019-03-16T09:00:00.000Z,2019-03-16T12:09:00.000Z,1178.35,22,910
1232,209,['UA'],LGA,New York,,W,Chicago,2019-03-16T13:00:00.000Z,2019-03-16T16:14:00.000Z,1178.35,22,5589
1233,103,['NK'],LGA,New York,,R,Chicago,2019-03-17T05:50:00.000Z,2019-03-17T09:01:00.000Z,1178.35,37,224
1234,103,['NK'],LGA,New York,,R,Chicago,2019-03-17T17:43:00.000Z,2019-03-17T20:59:00.000Z,1178.35,37,630
1235,106,['DL'],LGA,New York,,,Chicago,2019-03-17T09:30:00.000Z,2019-03-17T12:32:00.000Z,1178.35,25,1477
1236,107,['UA'],LGA,New York,,N,Chicago,2019-03-17T06:00:00.000Z,2019-03-17T09:08:00.000Z,1178.35,22,1112
1237,107,['UA'],LGA,New York,,N,Chicago,2019-03-17T07:30:00.000Z,2019-03-17T10:40:00.000Z,1178.35,22,427
1238,107,['UA'],LGA,New York,,N,Chicago,2019-03-17T08:00:00.000Z,2019-03-17T11:13:00.000Z,1178.35,22,1166
1239,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T09:00:00.000Z,2019-03-17T12:09:00.000Z,1178.35,22,910
1240,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T11:00:00.000Z,2019-03-17T14:10:00.000Z,1178.35,22,791
1241,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T10:00:00.000Z,2019-03-17T13:10:00.000Z,1178.35,22,1499
1242,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T12:30:00.000Z,2019-03-17T15:40:00.000Z,1178.35,22,1187
1243,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T12:00:00.000Z,2019-03-17T15:11:00.000Z,1178.35,22,1741
1244,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T13:00:00.000Z,2019-03-17T16:11:00.000Z,1178.35,22,682
1245,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T16:00:00.000Z,2019-03-17T19:11:00.000Z,1178.35,22,639
1246,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T17:00:00.000Z,2019-03-17T20:11:00.000Z,1178.35,22,263
1247,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T07:00:00.000Z,2019-03-17T10:12:00.000Z,1178.35,22,3500
1248,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T18:00:00.000Z,2019-03-17T21:13:00.000Z,1178.35,22,692
1249,166,['UA'],LGA,New York,,N,Chicago,2019-03-17T15:00:00.000Z,2019-03-17T18:13:00.000Z,1178.35,22,1642
1250,209,['UA'],LGA,New York,,W,Chicago,2019-03-17T21:05:00.000Z,2019-03-18T00:15:00.000Z,1178.35,22,2422
1251,209,['UA'],LGA,New York,,W,Chicago,2019-03-17T14:00:00.000Z,2019-03-17T17:13:00.000Z,1178.35,22,509
1252,209,['UA'],LGA,New York,,W,Chicago,2019-03-17T19:00:00.000Z,2019-03-17T22:14:00.000Z,1178.35,22,1823
1253,247,['DL'],LGA,New York,,,Chicago,2019-03-17T15:30:00.000Z,2019-03-17T18:32:00.000Z,1178.35,25,1435
1254,247,['DL'],LGA,New York,,,Chicago,2019-03-17T11:30:00.000Z,2019-03-17T14:33:00.000Z,1178.35,25,3804
1255,247,['DL'],LGA,New York,,,Chicago,2019-03-17T20:30:00.000Z,2019-03-17T23:35:00.000Z,1178.35,25,3792
1256,247,['DL'],LGA,New York,,,Chicago,2019-03-17T16:30:00.000Z,2019-03-17T19:39:00.000Z,1178.35,25,4268
1257,247,['DL'],LGA,New York,,,Chicago,2019-03-17T18:30:00.000Z,2019-03-17T21:41:00.000Z,1178.35,25,3799
1258,247,['DL'],LGA,New York,,,Chicago,2019-03-17T17:30:00.000Z,2019-03-17T20:41:00.000Z,1178.35,25,3783
1259,250,['DL'],LGA,New York,,,Chicago,2019-03-17T19:30:00.000Z,2019-03-17T22:45:00.000Z,1178.35,25,1531
1260,464,['DL'],LGA,New York,,,Chicago,2019-03-17T14:30:00.000Z,2019-03-17T17:40:00.000Z,1178.35,25,3789
1261,54,['NK'],LGA,New York,,U,Chicago,2019-03-18T05:50:00.000Z,2019-03-18T09:01:00.000Z,1178.35,37,224
1262,54,['NK'],LGA,New York,,U,Chicago,2019-03-18T17:43:00.000Z,2019-03-18T20:59:00.000Z,1178.35,37,630
1263,91,['DL'],LGA,New York,,,Chicago,2019-03-18T13:30:00.000Z,2019-03-18T16:32:00.000Z,1178.35,25,1439
1264,91,['DL'],LGA,New York,,,Chicago,2019-03-18T15:30:00.000Z,2019-03-18T18:32:00.000Z,1178.35,25,1435
1265,91,['DL'],LGA,New York,,,Chicago,2019-03-18T12:30:00.000Z,2019-03-18T15:40:00.000Z,1178.35,25,3806
1266,91,['DL'],LGA,New York,,,Chicago,2019-03-18T10:30:00.000Z,2019-03-18T13:40:00.000Z,1178.35,25,4282
1267,91,['DL'],LGA,New York,,,Chicago,2019-03-18T19:30:00.000Z,2019-03-18T22:45:00.000Z,1178.35,25,1531
1268,106,['DL'],LGA,New York,,,Chicago,2019-03-18T09:30:00.000Z,2019-03-18T12:32:00.000Z,1178.35,25,1477
1269,106,['DL'],LGA,New York,,,Chicago,2019-03-18T07:30:00.000Z,2019-03-18T10:32:00.000Z,1178.35,25,618
1270,106,['DL'],LGA,New York,,,Chicago,2019-03-18T11:30:00.000Z,2019-03-18T14:33:00.000Z,1178.35,25,3804
1271,106,['DL'],LGA,New York,,,Chicago,2019-03-18T20:30:00.000Z,2019-03-18T23:35:00.000Z,1178.35,25,3792
1272,106,['DL'],LGA,New York,,,Chicago,2019-03-18T14:30:00.000Z,2019-03-18T17:40:00.000Z,1178.35,25,3789
1273,107,['UA'],LGA,New York,,N,Chicago,2019-03-18T21:05:00.000Z,2019-03-19T00:15:00.000Z,1178.35,22,2422
1274,107,['UA'],LGA,New York,,N,Chicago,2019-03-18T16:00:00.000Z,2019-03-18T19:11:00.000Z,1178.35,22,639
1275,107,['UA'],LGA,New York,,N,Chicago,2019-03-18T13:00:00.000Z,2019-03-18T16:11:00.000Z,1178.35,22,682
1276,107,['UA'],LGA,New York,,N,Chicago,2019-03-18T17:00:00.000Z,2019-03-18T20:11:00.000Z,1178.35,22,263
1277,107,['UA'],LGA,New York,,N,Chicago,2019-03-18T18:00:00.000Z,2019-03-18T21:13:00.000Z,1178.35,22,692
1278,107,['UA'],LGA,New York,,N,Chicago,2019-03-18T19:00:00.000Z,2019-03-18T22:14:00.000Z,1178.35,22,1823
1279,107,['UA'],LGA,New York,,N,Chicago,2019-03-18T11:00:00.000Z,2019-03-18T14:10:00.000Z,1178.35,22,791
1280,107,['UA'],LGA,New York,,N,Chicago,2019-03-18T12:00:00.000Z,2019-03-18T15:11:00.000Z,1178.35,22,1741
1281,110,['UA'],LGA,New York,,,Chicago,2019-03-18T09:00:00.000Z,2019-03-18T12:09:00.000Z,1178.35,22,910
1282,110,['UA'],LGA,New York,,,Chicago,2019-03-18T10:00:00.000Z,2019-03-18T13:10:00.000Z,1178.35,22,1499
1283,110,['UA'],LGA,New York,,,Chicago,2019-03-18T14:00:00.000Z,2019-03-18T17:13:00.000Z,1178.35,22,509
1284,110,['UA'],LGA,New York,,,Chicago,2019-03-18T15:00:00.000Z,2019-03-18T18:13:00.000Z,1178.35,22,1642
1285,154,['DL'],LGA,New York,,,Chicago,2019-03-18T08:30:00.000Z,2019-03-18T11:38:00.000Z,1178.35,25,3760
